dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL1163125,414,1,GCN,T_K,1,61.6,62.98,0:00:53.053888
CHEMBL1163125,414,1,GCN,T_K,2,62.4,65.05,0:01:46.155042
CHEMBL1163125,414,1,GCN,T_K,3,68.0,68.17,0:02:35.046177
CHEMBL1163125,414,1,GCN,T_K,4,68.8,68.86,0:03:20.712491
CHEMBL1163125,414,1,GCN,T_K,5,76.8,72.32,0:04:06.328905
CHEMBL1163125,414,1,GCN,T_K,6,75.2,72.32,0:04:51.915474
CHEMBL1163125,414,1,GCN,T_K,7,75.2,72.66,0:05:37.477738
CHEMBL1163125,414,1,GCN,T_K,8,75.2,72.32,0:06:23.214715
CHEMBL1163125,414,1,GCN,T_K,9,76.0,72.66,0:07:08.871508
CHEMBL1163125,414,1,GCN,T_K,10,75.2,72.66,0:07:54.455863
CHEMBL1163125,414,1,GCN,T_K,11,79.2,74.39,0:08:40.141251
CHEMBL1163125,414,1,GCN,T_K,12,79.2,74.39,0:09:25.869851
CHEMBL1163125,414,1,GCN,T_K,13,80.0,73.7,0:10:11.769510
CHEMBL1163125,414,1,GCN,T_K,14,80.8,74.39,0:10:57.479667
CHEMBL1163125,414,1,GCN,T_K,15,80.0,75.09,0:11:43.209665
CHEMBL1163125,414,1,GCN,T_K,16,80.0,75.09,0:12:28.979377
CHEMBL1163125,414,1,GCN,T_K,17,80.8,75.78,0:13:14.857582
CHEMBL1163125,414,1,GCN,T_K,18,78.4,78.2,0:14:00.512481
CHEMBL1163125,414,1,GCN,T_K,19,78.4,78.55,0:14:46.237231
CHEMBL1163125,414,1,GCN,T_K,20,79.2,78.55,0:15:31.946242
CHEMBL1163125,414,1,GCN,T_K,21,76.0,77.85,0:16:17.845605
CHEMBL1163125,414,1,GCN,T_K,22,72.8,80.62,0:17:03.498447
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL1163125,414,2,GCN,T_K,1,48.8,49.48,0:00:45.619033
CHEMBL1163125,414,2,GCN,T_K,2,68.8,67.47,0:01:31.221777
CHEMBL1163125,414,2,GCN,T_K,3,67.2,67.82,0:02:16.990357
CHEMBL1163125,414,2,GCN,T_K,4,69.6,67.47,0:03:02.605885
CHEMBL1163125,414,2,GCN,T_K,5,75.2,72.66,0:03:48.333334
CHEMBL1163125,414,2,GCN,T_K,6,74.4,72.66,0:04:34.028156
CHEMBL1163125,414,2,GCN,T_K,7,75.2,73.36,0:05:19.856482
CHEMBL1163125,414,2,GCN,T_K,8,74.4,71.97,0:06:05.558494
CHEMBL1163125,414,2,GCN,T_K,9,72.8,73.7,0:06:51.288385
CHEMBL1163125,414,2,GCN,T_K,10,72.0,73.7,0:07:37.103305
CHEMBL1163125,414,2,GCN,T_K,11,75.2,72.66,0:08:22.967683
CHEMBL1163125,414,2,GCN,T_K,12,76.8,73.01,0:09:08.777157
CHEMBL1163125,414,2,GCN,T_K,13,77.6,74.39,0:09:54.502112
CHEMBL1163125,414,2,GCN,T_K,14,72.8,73.7,0:10:40.283325
CHEMBL1163125,414,2,GCN,T_K,15,71.2,75.43,0:11:26.091086
CHEMBL1163125,414,2,GCN,T_K,16,83.2,81.66,0:12:11.967532
CHEMBL1163125,414,2,GCN,T_K,17,84.0,80.62,0:12:57.668425
CHEMBL1163125,414,2,GCN,T_K,18,84.0,81.31,0:13:43.425490
CHEMBL1163125,414,2,GCN,T_K,19,84.0,83.04,0:14:29.190560
CHEMBL1163125,414,2,GCN,T_K,20,84.0,83.04,0:15:15.149629
CHEMBL1163125,414,2,GCN,T_K,21,84.0,83.04,0:16:00.914088
CHEMBL1163125,414,2,GCN,T_K,22,84.0,84.08,0:16:46.717024
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL1163125,414,3,GCN,T_K,1,45.6,49.83,0:00:45.705736
CHEMBL1163125,414,3,GCN,T_K,2,47.2,55.36,0:01:31.477805
CHEMBL1163125,414,3,GCN,T_K,3,43.2,56.06,0:02:17.229329
CHEMBL1163125,414,3,GCN,T_K,4,43.2,57.09,0:03:02.959293
CHEMBL1163125,414,3,GCN,T_K,5,41.6,56.4,0:03:48.680657
CHEMBL1163125,414,3,GCN,T_K,6,47.2,55.02,0:04:34.627897
CHEMBL1163125,414,3,GCN,T_K,7,59.2,65.74,0:05:20.323590
CHEMBL1163125,414,3,GCN,T_K,8,58.4,66.44,0:06:06.117155
CHEMBL1163125,414,3,GCN,T_K,9,68.0,65.4,0:06:51.956975
CHEMBL1163125,414,3,GCN,T_K,10,68.0,65.74,0:07:37.773066
CHEMBL1163125,414,3,GCN,T_K,11,69.6,67.13,0:08:23.548309
CHEMBL1163125,414,3,GCN,T_K,12,69.6,66.78,0:09:09.253258
CHEMBL1163125,414,3,GCN,T_K,13,72.8,73.01,0:09:54.907400
CHEMBL1163125,414,3,GCN,T_K,14,72.8,73.01,0:10:40.779543
CHEMBL1163125,414,3,GCN,T_K,15,72.8,73.01,0:11:26.462611
CHEMBL1163125,414,3,GCN,T_K,16,72.8,71.63,0:12:12.133748
CHEMBL1163125,414,3,GCN,T_K,17,75.2,73.01,0:12:57.849732
CHEMBL1163125,414,3,GCN,T_K,18,75.2,74.05,0:13:43.590823
CHEMBL1163125,414,3,GCN,T_K,19,77.6,72.66,0:14:29.518430
CHEMBL1163125,414,3,GCN,T_K,20,77.6,71.28,0:15:15.225683
CHEMBL1163125,414,3,GCN,T_K,21,76.8,71.28,0:16:00.985978
CHEMBL1163125,414,3,GCN,T_K,22,80.0,74.05,0:16:46.790420
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL1163125,414,4,GCN,T_K,1,63.2,56.4,0:00:45.865524
CHEMBL1163125,414,4,GCN,T_K,2,60.8,55.71,0:01:31.578381
CHEMBL1163125,414,4,GCN,T_K,3,56.8,55.36,0:02:17.219202
CHEMBL1163125,414,4,GCN,T_K,4,56.0,55.02,0:03:02.941641
CHEMBL1163125,414,4,GCN,T_K,5,57.6,55.36,0:03:48.743048
CHEMBL1163125,414,4,GCN,T_K,6,72.8,72.32,0:04:34.404364
CHEMBL1163125,414,4,GCN,T_K,7,72.8,73.01,0:05:20.160686
CHEMBL1163125,414,4,GCN,T_K,8,72.8,70.59,0:06:05.818268
CHEMBL1163125,414,4,GCN,T_K,9,74.4,71.63,0:06:51.700619
CHEMBL1163125,414,4,GCN,T_K,10,74.4,71.63,0:07:37.394123
CHEMBL1163125,414,4,GCN,T_K,11,75.2,71.97,0:08:23.117337
CHEMBL1163125,414,4,GCN,T_K,12,72.8,71.28,0:09:08.829859
CHEMBL1163125,414,4,GCN,T_K,13,79.2,70.24,0:09:54.666998
CHEMBL1163125,414,4,GCN,T_K,14,82.4,73.36,0:10:40.432173
CHEMBL1163125,414,4,GCN,T_K,15,89.6,73.7,0:11:26.198503
CHEMBL1163125,414,4,GCN,T_K,16,85.6,80.62,0:12:11.994371
CHEMBL1163125,414,4,GCN,T_K,17,88.0,82.35,0:12:57.850596
CHEMBL1163125,414,4,GCN,T_K,18,87.2,82.7,0:13:43.700874
CHEMBL1163125,414,4,GCN,T_K,19,89.6,82.01,0:14:29.393732
CHEMBL1163125,414,4,GCN,T_K,20,88.0,81.66,0:15:15.108721
CHEMBL1163125,414,4,GCN,T_K,21,86.4,82.01,0:16:00.862905
CHEMBL1163125,414,4,GCN,T_K,22,85.6,82.35,0:16:46.698562
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL1163125,414,5,GCN,T_K,1,61.6,62.98,0:00:45.620395
CHEMBL1163125,414,5,GCN,T_K,2,63.2,64.36,0:01:31.270648
CHEMBL1163125,414,5,GCN,T_K,3,68.8,66.09,0:02:17.009195
CHEMBL1163125,414,5,GCN,T_K,4,74.4,67.13,0:03:02.857063
CHEMBL1163125,414,5,GCN,T_K,5,72.8,72.66,0:03:48.583602
CHEMBL1163125,414,5,GCN,T_K,6,73.6,73.7,0:04:34.290322
CHEMBL1163125,414,5,GCN,T_K,7,73.6,73.7,0:05:19.966655
CHEMBL1163125,414,5,GCN,T_K,8,72.8,79.58,0:06:05.789441
CHEMBL1163125,414,5,GCN,T_K,9,72.8,78.55,0:06:51.532376
CHEMBL1163125,414,5,GCN,T_K,10,74.4,79.58,0:07:37.239644
CHEMBL1163125,414,5,GCN,T_K,11,72.8,79.93,0:08:22.983858
CHEMBL1163125,414,5,GCN,T_K,12,72.0,79.58,0:09:08.837372
CHEMBL1163125,414,5,GCN,T_K,13,70.4,79.93,0:09:54.640010
CHEMBL1163125,414,5,GCN,T_K,14,70.4,79.93,0:10:40.437126
CHEMBL1163125,414,5,GCN,T_K,15,70.4,80.28,0:11:26.163698
CHEMBL1163125,414,5,GCN,T_K,16,78.4,82.7,0:12:11.901271
CHEMBL1163125,414,5,GCN,T_K,17,79.2,82.7,0:12:57.700611
CHEMBL1163125,414,5,GCN,T_K,18,79.2,82.35,0:13:43.523500
CHEMBL1163125,414,5,GCN,T_K,19,80.0,81.66,0:14:29.243933
CHEMBL1163125,414,5,GCN,T_K,20,80.8,82.35,0:15:15.071137
CHEMBL1163125,414,5,GCN,T_K,21,80.8,81.66,0:16:00.874950
CHEMBL1163125,414,5,GCN,T_K,22,80.8,82.01,0:16:46.597748
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL1163125,414,6,GCN,T_K,1,49.6,50.17,0:00:45.620918
CHEMBL1163125,414,6,GCN,T_K,2,52.0,56.4,0:01:31.331167
CHEMBL1163125,414,6,GCN,T_K,3,54.4,59.17,0:02:17.180429
CHEMBL1163125,414,6,GCN,T_K,4,54.4,59.17,0:03:02.881673
CHEMBL1163125,414,6,GCN,T_K,5,59.2,66.78,0:03:48.650815
CHEMBL1163125,414,6,GCN,T_K,6,64.8,67.82,0:04:34.437398
CHEMBL1163125,414,6,GCN,T_K,7,65.6,68.17,0:05:20.335827
CHEMBL1163125,414,6,GCN,T_K,8,68.8,70.59,0:06:06.066556
CHEMBL1163125,414,6,GCN,T_K,9,68.8,70.93,0:06:51.817820
CHEMBL1163125,414,6,GCN,T_K,10,68.8,69.9,0:07:37.533777
CHEMBL1163125,414,6,GCN,T_K,11,73.6,71.97,0:08:23.395738
CHEMBL1163125,414,6,GCN,T_K,12,72.0,71.97,0:09:09.153221
CHEMBL1163125,414,6,GCN,T_K,13,76.0,75.78,0:09:54.995744
CHEMBL1163125,414,6,GCN,T_K,14,76.8,76.47,0:10:40.726891
CHEMBL1163125,414,6,GCN,T_K,15,79.2,79.24,0:11:26.584622
CHEMBL1163125,414,6,GCN,T_K,16,80.0,79.93,0:12:12.348206
CHEMBL1163125,414,6,GCN,T_K,17,78.4,79.93,0:12:58.058640
CHEMBL1163125,414,6,GCN,T_K,18,79.2,80.62,0:13:43.769255
CHEMBL1163125,414,6,GCN,T_K,19,86.4,77.85,0:14:29.550204
CHEMBL1163125,414,6,GCN,T_K,20,86.4,77.85,0:15:15.380489
CHEMBL1163125,414,6,GCN,T_K,21,85.6,77.51,0:16:01.133786
CHEMBL1163125,414,6,GCN,T_K,22,84.8,78.89,0:16:46.860977
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL1163125,414,7,GCN,T_K,1,50.4,49.83,0:00:45.809488
CHEMBL1163125,414,7,GCN,T_K,2,50.4,49.83,0:01:31.575926
CHEMBL1163125,414,7,GCN,T_K,3,61.6,57.44,0:02:17.274282
CHEMBL1163125,414,7,GCN,T_K,4,62.4,57.44,0:03:02.993482
CHEMBL1163125,414,7,GCN,T_K,5,61.6,58.82,0:03:48.650997
CHEMBL1163125,414,7,GCN,T_K,6,52.0,51.56,0:04:34.494502
CHEMBL1163125,414,7,GCN,T_K,7,51.2,51.21,0:05:20.244504
CHEMBL1163125,414,7,GCN,T_K,8,56.0,54.33,0:06:05.941028
CHEMBL1163125,414,7,GCN,T_K,9,60.8,54.67,0:06:51.641511
CHEMBL1163125,414,7,GCN,T_K,10,60.8,55.02,0:07:37.559592
CHEMBL1163125,414,7,GCN,T_K,11,59.2,54.33,0:08:23.275143
CHEMBL1163125,414,7,GCN,T_K,12,60.0,55.36,0:09:08.952857
CHEMBL1163125,414,7,GCN,T_K,13,63.2,57.44,0:09:54.665228
CHEMBL1163125,414,7,GCN,T_K,14,69.6,62.63,0:10:40.494669
CHEMBL1163125,414,7,GCN,T_K,15,74.4,68.86,0:11:26.213825
CHEMBL1163125,414,7,GCN,T_K,16,78.4,73.01,0:12:11.974424
CHEMBL1163125,414,7,GCN,T_K,17,78.4,73.7,0:12:57.726927
CHEMBL1163125,414,7,GCN,T_K,18,79.2,75.09,0:13:43.643493
CHEMBL1163125,414,7,GCN,T_K,19,80.0,75.09,0:14:29.403049
CHEMBL1163125,414,7,GCN,T_K,20,80.0,75.43,0:15:15.151377
CHEMBL1163125,414,7,GCN,T_K,21,80.0,75.43,0:16:00.897805
CHEMBL1163125,414,7,GCN,T_K,22,80.8,76.82,0:16:46.712789
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL1163125,414,8,GCN,T_K,1,49.6,50.17,0:00:45.715194
CHEMBL1163125,414,8,GCN,T_K,2,49.6,50.17,0:01:31.516904
CHEMBL1163125,414,8,GCN,T_K,3,59.2,56.75,0:02:17.136678
CHEMBL1163125,414,8,GCN,T_K,4,70.4,70.93,0:03:02.902235
CHEMBL1163125,414,8,GCN,T_K,5,70.4,71.28,0:03:48.680457
CHEMBL1163125,414,8,GCN,T_K,6,65.6,71.97,0:04:34.431398
CHEMBL1163125,414,8,GCN,T_K,7,65.6,71.97,0:05:20.145447
CHEMBL1163125,414,8,GCN,T_K,8,65.6,70.59,0:06:05.987848
CHEMBL1163125,414,8,GCN,T_K,9,68.8,71.97,0:06:51.774806
CHEMBL1163125,414,8,GCN,T_K,10,68.8,72.32,0:07:37.418267
CHEMBL1163125,414,8,GCN,T_K,11,69.6,71.63,0:08:23.114313
CHEMBL1163125,414,8,GCN,T_K,12,72.0,74.39,0:09:08.822934
CHEMBL1163125,414,8,GCN,T_K,13,68.8,74.05,0:09:54.655055
CHEMBL1163125,414,8,GCN,T_K,14,69.6,74.39,0:10:40.329084
CHEMBL1163125,414,8,GCN,T_K,15,74.4,74.74,0:11:25.950669
CHEMBL1163125,414,8,GCN,T_K,16,72.8,75.09,0:12:11.699814
CHEMBL1163125,414,8,GCN,T_K,17,81.6,79.93,0:12:57.555805
CHEMBL1163125,414,8,GCN,T_K,18,80.8,79.24,0:13:43.301241
CHEMBL1163125,414,8,GCN,T_K,19,80.0,79.24,0:14:29.089097
CHEMBL1163125,414,8,GCN,T_K,20,80.0,79.58,0:15:14.967787
CHEMBL1163125,414,8,GCN,T_K,21,79.2,79.24,0:16:00.819975
CHEMBL1163125,414,8,GCN,T_K,22,79.2,80.62,0:16:46.612581
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL1163125,414,9,GCN,T_K,1,70.4,65.05,0:00:45.674619
CHEMBL1163125,414,9,GCN,T_K,2,75.2,71.97,0:01:31.463236
CHEMBL1163125,414,9,GCN,T_K,3,74.4,71.97,0:02:17.298643
CHEMBL1163125,414,9,GCN,T_K,4,74.4,71.28,0:03:02.937758
CHEMBL1163125,414,9,GCN,T_K,5,73.6,71.97,0:03:48.692532
CHEMBL1163125,414,9,GCN,T_K,6,77.6,72.32,0:04:34.371951
CHEMBL1163125,414,9,GCN,T_K,7,74.4,75.43,0:05:20.125701
CHEMBL1163125,414,9,GCN,T_K,8,79.2,74.74,0:06:05.869666
CHEMBL1163125,414,9,GCN,T_K,9,78.4,75.09,0:06:51.581648
CHEMBL1163125,414,9,GCN,T_K,10,76.8,76.12,0:07:37.295577
CHEMBL1163125,414,9,GCN,T_K,11,75.2,75.78,0:08:23.112619
CHEMBL1163125,414,9,GCN,T_K,12,75.2,76.47,0:09:08.968472
CHEMBL1163125,414,9,GCN,T_K,13,74.4,76.82,0:09:54.742469
CHEMBL1163125,414,9,GCN,T_K,14,75.2,77.85,0:10:40.529767
CHEMBL1163125,414,9,GCN,T_K,15,74.4,76.82,0:11:26.301790
CHEMBL1163125,414,9,GCN,T_K,16,74.4,77.51,0:12:12.270001
CHEMBL1163125,414,9,GCN,T_K,17,74.4,77.16,0:12:58.077675
CHEMBL1163125,414,9,GCN,T_K,18,75.2,77.16,0:13:43.913351
CHEMBL1163125,414,9,GCN,T_K,19,77.6,78.55,0:14:29.652829
CHEMBL1163125,414,9,GCN,T_K,20,76.8,78.89,0:15:15.505647
CHEMBL1163125,414,9,GCN,T_K,21,80.0,78.2,0:16:01.188712
CHEMBL1163125,414,9,GCN,T_K,22,80.0,78.89,0:16:46.911748
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL1163125,414,10,GCN,T_K,1,49.6,53.63,0:00:45.612254
CHEMBL1163125,414,10,GCN,T_K,2,50.4,53.29,0:01:31.428121
CHEMBL1163125,414,10,GCN,T_K,3,56.0,62.63,0:02:17.149656
CHEMBL1163125,414,10,GCN,T_K,4,56.8,62.98,0:03:02.877386
CHEMBL1163125,414,10,GCN,T_K,5,68.8,70.24,0:03:48.628385
CHEMBL1163125,414,10,GCN,T_K,6,70.4,70.93,0:04:34.491485
CHEMBL1163125,414,10,GCN,T_K,7,69.6,70.59,0:05:20.251855
CHEMBL1163125,414,10,GCN,T_K,8,68.0,70.59,0:06:05.983628
CHEMBL1163125,414,10,GCN,T_K,9,71.2,72.66,0:06:51.671537
CHEMBL1163125,414,10,GCN,T_K,10,71.2,72.66,0:07:37.610792
CHEMBL1163125,414,10,GCN,T_K,11,74.4,76.47,0:08:23.435236
CHEMBL1163125,414,10,GCN,T_K,12,74.4,76.47,0:09:09.211992
CHEMBL1163125,414,10,GCN,T_K,13,72.8,76.82,0:09:54.961681
CHEMBL1163125,414,10,GCN,T_K,14,72.0,73.7,0:10:40.827005
CHEMBL1163125,414,10,GCN,T_K,15,71.2,74.05,0:11:26.563697
CHEMBL1163125,414,10,GCN,T_K,16,72.0,74.39,0:12:12.369507
CHEMBL1163125,414,10,GCN,T_K,17,71.2,74.39,0:12:58.254357
CHEMBL1163125,414,10,GCN,T_K,18,69.6,76.82,0:13:44.190560
CHEMBL1163125,414,10,GCN,T_K,19,76.0,76.12,0:14:30.178580
CHEMBL1163125,414,10,GCN,T_K,20,75.2,76.82,0:15:15.940851
CHEMBL1163125,414,10,GCN,T_K,21,79.2,77.16,0:16:01.670095
CHEMBL1163125,414,10,GCN,T_K,22,78.4,78.2,0:16:47.430557
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL1914,440,1,GCN,T_K,1,60.61,51.62,0:00:48.382357
CHEMBL1914,440,1,GCN,T_K,2,50.76,51.95,0:01:36.560706
CHEMBL1914,440,1,GCN,T_K,3,59.09,62.34,0:02:24.847002
CHEMBL1914,440,1,GCN,T_K,4,71.97,71.75,0:03:13.069131
CHEMBL1914,440,1,GCN,T_K,5,72.73,70.78,0:04:01.484067
CHEMBL1914,440,1,GCN,T_K,6,74.24,72.73,0:04:49.799735
CHEMBL1914,440,1,GCN,T_K,7,74.24,72.73,0:05:37.982556
CHEMBL1914,440,1,GCN,T_K,8,73.48,73.05,0:06:26.308933
CHEMBL1914,440,1,GCN,T_K,9,73.48,72.08,0:07:14.567536
CHEMBL1914,440,1,GCN,T_K,10,75.76,77.92,0:08:02.798811
CHEMBL1914,440,1,GCN,T_K,11,77.27,80.19,0:08:51.034774
CHEMBL1914,440,1,GCN,T_K,12,77.27,79.55,0:09:39.506453
CHEMBL1914,440,1,GCN,T_K,13,80.3,79.87,0:10:27.786661
CHEMBL1914,440,1,GCN,T_K,14,81.06,79.22,0:11:16.104981
CHEMBL1914,440,1,GCN,T_K,15,85.61,81.17,0:12:04.425942
CHEMBL1914,440,1,GCN,T_K,16,86.36,81.49,0:12:52.878416
CHEMBL1914,440,1,GCN,T_K,17,85.61,82.14,0:13:41.192163
CHEMBL1914,440,1,GCN,T_K,18,85.61,82.79,0:14:29.449544
CHEMBL1914,440,1,GCN,T_K,19,85.61,83.12,0:15:17.766111
CHEMBL1914,440,1,GCN,T_K,20,85.61,83.77,0:16:06.118651
CHEMBL1914,440,1,GCN,T_K,21,87.88,81.49,0:16:54.477674
CHEMBL1914,440,1,GCN,T_K,22,87.88,80.84,0:17:42.765917
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL1914,440,2,GCN,T_K,1,56.06,55.19,0:00:48.236180
CHEMBL1914,440,2,GCN,T_K,2,66.67,64.29,0:01:36.644574
CHEMBL1914,440,2,GCN,T_K,3,70.45,67.53,0:02:24.894913
CHEMBL1914,440,2,GCN,T_K,4,71.21,71.75,0:03:13.150493
CHEMBL1914,440,2,GCN,T_K,5,71.97,71.1,0:04:01.436778
CHEMBL1914,440,2,GCN,T_K,6,71.97,75.0,0:04:49.898607
CHEMBL1914,440,2,GCN,T_K,7,71.97,73.38,0:05:38.091009
CHEMBL1914,440,2,GCN,T_K,8,73.48,77.92,0:06:26.473352
CHEMBL1914,440,2,GCN,T_K,9,73.48,76.95,0:07:14.816495
CHEMBL1914,440,2,GCN,T_K,10,73.48,76.3,0:08:03.245502
CHEMBL1914,440,2,GCN,T_K,11,76.52,80.52,0:08:51.484730
CHEMBL1914,440,2,GCN,T_K,12,78.79,79.55,0:09:39.752287
CHEMBL1914,440,2,GCN,T_K,13,81.06,80.52,0:10:28.042671
CHEMBL1914,440,2,GCN,T_K,14,81.06,80.52,0:11:16.495544
CHEMBL1914,440,2,GCN,T_K,15,78.03,80.84,0:12:04.713047
CHEMBL1914,440,2,GCN,T_K,16,78.79,81.49,0:12:53.112975
CHEMBL1914,440,2,GCN,T_K,17,79.55,83.44,0:13:41.328520
CHEMBL1914,440,2,GCN,T_K,18,80.3,84.74,0:14:29.760411
CHEMBL1914,440,2,GCN,T_K,19,80.3,85.06,0:15:18.048353
CHEMBL1914,440,2,GCN,T_K,20,80.3,84.09,0:16:06.439229
CHEMBL1914,440,2,GCN,T_K,21,81.06,82.79,0:16:54.741426
CHEMBL1914,440,2,GCN,T_K,22,81.06,83.77,0:17:43.247705
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL1914,440,3,GCN,T_K,1,67.42,62.66,0:00:48.270729
CHEMBL1914,440,3,GCN,T_K,2,68.94,64.61,0:01:36.533086
CHEMBL1914,440,3,GCN,T_K,3,68.94,69.16,0:02:24.891515
CHEMBL1914,440,3,GCN,T_K,4,70.45,70.45,0:03:13.334663
CHEMBL1914,440,3,GCN,T_K,5,68.18,69.81,0:04:01.626404
CHEMBL1914,440,3,GCN,T_K,6,68.18,69.81,0:04:50.123977
CHEMBL1914,440,3,GCN,T_K,7,68.18,69.81,0:05:38.367638
CHEMBL1914,440,3,GCN,T_K,8,70.45,69.48,0:06:26.842085
CHEMBL1914,440,3,GCN,T_K,9,70.45,71.75,0:07:15.074794
CHEMBL1914,440,3,GCN,T_K,10,72.73,69.81,0:08:03.354073
CHEMBL1914,440,3,GCN,T_K,11,74.24,69.81,0:08:51.609724
CHEMBL1914,440,3,GCN,T_K,12,78.03,73.38,0:09:40.076785
CHEMBL1914,440,3,GCN,T_K,13,78.03,75.0,0:10:28.303146
CHEMBL1914,440,3,GCN,T_K,14,78.03,74.03,0:11:16.570486
CHEMBL1914,440,3,GCN,T_K,15,78.79,75.0,0:12:04.894812
CHEMBL1914,440,3,GCN,T_K,16,79.55,76.3,0:12:53.665233
CHEMBL1914,440,3,GCN,T_K,17,79.55,75.97,0:13:42.286282
CHEMBL1914,440,3,GCN,T_K,18,79.55,76.95,0:14:30.902492
CHEMBL1914,440,3,GCN,T_K,19,81.82,80.19,0:15:19.415386
CHEMBL1914,440,3,GCN,T_K,20,81.06,80.19,0:16:07.982594
CHEMBL1914,440,3,GCN,T_K,21,81.06,80.19,0:16:56.384161
CHEMBL1914,440,3,GCN,T_K,22,79.55,80.52,0:17:44.742007
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL1914,440,4,GCN,T_K,1,62.88,61.36,0:00:48.234473
CHEMBL1914,440,4,GCN,T_K,2,62.12,62.34,0:01:36.892159
CHEMBL1914,440,4,GCN,T_K,3,62.88,61.36,0:02:25.161200
CHEMBL1914,440,4,GCN,T_K,4,64.39,71.1,0:03:13.392561
CHEMBL1914,440,4,GCN,T_K,5,75.76,73.38,0:04:01.613825
CHEMBL1914,440,4,GCN,T_K,6,75.0,75.65,0:04:49.983612
CHEMBL1914,440,4,GCN,T_K,7,75.0,75.32,0:05:38.186949
CHEMBL1914,440,4,GCN,T_K,8,76.52,78.9,0:06:26.489835
CHEMBL1914,440,4,GCN,T_K,9,82.58,79.22,0:07:14.881273
CHEMBL1914,440,4,GCN,T_K,10,81.82,78.25,0:08:03.610195
CHEMBL1914,440,4,GCN,T_K,11,74.24,70.45,0:08:52.113920
CHEMBL1914,440,4,GCN,T_K,12,74.24,70.45,0:09:40.727903
CHEMBL1914,440,4,GCN,T_K,13,74.24,70.13,0:10:29.292080
CHEMBL1914,440,4,GCN,T_K,14,75.0,70.13,0:11:18.003714
CHEMBL1914,440,4,GCN,T_K,15,74.24,71.75,0:12:06.608035
CHEMBL1914,440,4,GCN,T_K,16,71.97,73.05,0:12:54.906252
CHEMBL1914,440,4,GCN,T_K,17,71.21,71.75,0:13:43.203669
CHEMBL1914,440,4,GCN,T_K,18,71.97,71.75,0:14:31.685148
CHEMBL1914,440,4,GCN,T_K,19,71.97,72.08,0:15:20.024355
CHEMBL1914,440,4,GCN,T_K,20,70.45,72.08,0:16:08.610579
CHEMBL1914,440,4,GCN,T_K,21,77.27,74.03,0:16:57.218974
CHEMBL1914,440,4,GCN,T_K,22,78.79,75.32,0:17:45.944702
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL1914,440,5,GCN,T_K,1,51.52,53.57,0:00:48.436950
CHEMBL1914,440,5,GCN,T_K,2,57.58,59.42,0:01:36.962411
CHEMBL1914,440,5,GCN,T_K,3,60.61,58.77,0:02:25.569749
CHEMBL1914,440,5,GCN,T_K,4,62.12,59.09,0:03:14.286540
CHEMBL1914,440,5,GCN,T_K,5,65.91,65.58,0:04:02.585340
CHEMBL1914,440,5,GCN,T_K,6,65.91,66.56,0:04:50.928246
CHEMBL1914,440,5,GCN,T_K,7,65.15,66.56,0:05:39.209353
CHEMBL1914,440,5,GCN,T_K,8,78.03,75.32,0:06:27.602953
CHEMBL1914,440,5,GCN,T_K,9,77.27,75.32,0:07:15.871138
CHEMBL1914,440,5,GCN,T_K,10,78.79,78.9,0:08:04.137049
CHEMBL1914,440,5,GCN,T_K,11,83.33,78.9,0:08:52.550446
CHEMBL1914,440,5,GCN,T_K,12,83.33,77.92,0:09:41.158542
CHEMBL1914,440,5,GCN,T_K,13,81.82,77.6,0:10:29.410672
CHEMBL1914,440,5,GCN,T_K,14,84.85,81.49,0:11:17.697054
CHEMBL1914,440,5,GCN,T_K,15,86.36,81.17,0:12:05.969686
CHEMBL1914,440,5,GCN,T_K,16,85.61,81.17,0:12:54.369955
CHEMBL1914,440,5,GCN,T_K,17,86.36,81.17,0:13:42.751903
CHEMBL1914,440,5,GCN,T_K,18,86.36,81.49,0:14:31.323011
CHEMBL1914,440,5,GCN,T_K,19,86.36,81.49,0:15:19.806646
CHEMBL1914,440,5,GCN,T_K,20,84.85,82.14,0:16:08.420934
CHEMBL1914,440,5,GCN,T_K,21,86.36,83.12,0:16:56.876523
CHEMBL1914,440,5,GCN,T_K,22,86.36,83.12,0:17:45.324061
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL1914,440,6,GCN,T_K,1,50.0,50.0,0:00:48.310275
